match_id,scheduled,player1_id,player2_id,winner_id,home_score,away_score
sr:match:41061433,2023-05-15T11:20:00+00:00,sr:competitor:407573,sr:competitor:254383,sr:competitor:254383,2.0,0.0
sr:match:41061401,2023-05-13T14:10:00+00:00,sr:competitor:407573,sr:competitor:16822,sr:competitor:407573,0.0,2.0
sr:match:40788805,2023-05-07T16:30:00+00:00,sr:competitor:46391,sr:competitor:407573,sr:competitor:407573,2.0,1.0
sr:match:40788801,2023-05-05T14:00:00+00:00,sr:competitor:64580,sr:competitor:407573,sr:competitor:407573,2.0,0.0
sr:match:40788873,2023-05-03T14:00:00+00:00,sr:competitor:90080,sr:competitor:407573,sr:competitor:407573,2.0,0.0
sr:match:40788889,2023-05-02T14:00:00+00:00,sr:competitor:57163,sr:competitor:407573,sr:competitor:407573,2.0,0.0
sr:match:40788857,2023-04-30T18:00:00+00:00,sr:competitor:23581,sr:competitor:407573,sr:competitor:407573,2.0,0.0
sr:match:40788795,2023-04-28T14:00:00+00:00,sr:competitor:167370,sr:competitor:407573,sr:competitor:407573,2.0,1.0
sr:match:40600973,2023-04-23T14:00:00+00:00,sr:competitor:122366,sr:competitor:407573,sr:competitor:407573,2.0,0.0
sr:match:40600969,2023-04-22T14:30:00+00:00,sr:competitor:16375,sr:competitor:407573,sr:competitor:407573,2.0,0.0
sr:match:41061473,2023-05-21T15:35:00+00:00,sr:competitor:163504,sr:competitor:429603,sr:competitor:163504,0.0,2.0
sr:match:41061475,2023-05-20T14:25:00+00:00,sr:competitor:122366,sr:competitor:163504,sr:competitor:163504,2.0,0.0
sr:match:41061481,2023-05-18T13:25:00+00:00,sr:competitor:163504,sr:competitor:47975,sr:competitor:163504,0.0,2.0
sr:match:41061491,2023-05-16T17:35:00+00:00,sr:competitor:163504,sr:competitor:57163,sr:competitor:163504,0.0,2.0
sr:match:41061441,2023-05-15T13:20:00+00:00,sr:competitor:163504,sr:competitor:108565,sr:competitor:163504,1.0,2.0
sr:match:41061417,2023-05-14T10:45:00+00:00,sr:competitor:163504,sr:competitor:167370,sr:competitor:163504,0.0,2.0
sr:match:40788875,2023-05-02T10:50:00+00:00,sr:competitor:163504,sr:competitor:60502,sr:competitor:60502,2.0,0.0
sr:match:40788891,2023-05-01T09:00:00+00:00,sr:competitor:163504,sr:competitor:371436,sr:competitor:163504,1.0,2.0
sr:match:40788859,2023-04-29T09:00:00+00:00,sr:competitor:163504,sr:competitor:95801,sr:competitor:163504,0.0,2.0
sr:match:40505667,2023-04-14T13:00:00+00:00,sr:competitor:429603,sr:competitor:163504,sr:competitor:429603,0.0,2.0
sr:match:41061477,2023-05-17T11:00:00+00:00,sr:competitor:429603,sr:competitor:14882,sr:competitor:429603,1.0,2.0
sr:match:41061431,2023-05-16T09:00:00+00:00,sr:competitor:95935,sr:competitor:14882,sr:competitor:14882,2.0,0.0
sr:match:41061399,2023-05-14T12:50:00+00:00,sr:competitor:23581,sr:competitor:14882,sr:competitor:14882,2.0,1.0
sr:match:41061463,2023-05-12T17:00:00+00:00,sr:competitor:169496,sr:competitor:14882,sr:competitor:14882,2.0,0.0
sr:match:40601285,2023-04-21T13:55:00+00:00,sr:competitor:39234,sr:competitor:14882,sr:competitor:39234,0.0,2.0
sr:match:40601271,2023-04-19T13:35:00+00:00,sr:competitor:658475,sr:competitor:14882,sr:competitor:14882,2.0,1.0
sr:match:40505685,2023-04-13T13:40:00+00:00,sr:competitor:359602,sr:competitor:14882,sr:competitor:359602,1.0,2.0
sr:match:40505655,2023-04-11T14:00:00+00:00,sr:competitor:76515,sr:competitor:14882,sr:competitor:14882,2.0,0.0
sr:match:39774243,2023-03-03T15:20:00+00:00,sr:competitor:163504,sr:competitor:14882,sr:competitor:163504,0.0,2.0
sr:match:39752081,2023-03-02T15:25:00+00:00,sr:competitor:158896,sr:competitor:14882,sr:competitor:14882,2.0,0.0
sr:match:41261703,2023-05-24T16:10:00+00:00,sr:competitor:234048,sr:competitor:119248,sr:competitor:119248,2.0,0.0
sr:match:41061469,2023-05-20T11:00:00+00:00,sr:competitor:119248,sr:competitor:429603,sr:competitor:429603,2.0,1.0
sr:match:41061483,2023-05-17T17:35:00+00:00,sr:competitor:255595,sr:competitor:119248,sr:competitor:119248,2.0,0.0
sr:match:41061435,2023-05-16T13:10:00+00:00,sr:competitor:97231,sr:competitor:119248,sr:competitor:119248,2.0,0.0
sr:match:41061455,2023-05-14T14:45:00+00:00,sr:competitor:163480,sr:competitor:119248,sr:competitor:119248,2.0,1.0
sr:match:41061383,2023-05-12T18:00:00+00:00,sr:competitor:63606,sr:competitor:119248,sr:competitor:119248,2.0,0.0
sr:match:40788779,2023-04-28T09:00:00+00:00,sr:competitor:505550,sr:competitor:119248,sr:competitor:505550,0.0,2.0
sr:match:40600997,2023-04-20T16:20:00+00:00,sr:competitor:255595,sr:competitor:119248,sr:competitor:255595,0.0,2.0
sr:match:40601017,2023-04-18T10:30:00+00:00,sr:competitor:808628,sr:competitor:119248,sr:competitor:119248,2.0,0.0
sr:match:40505675,2023-04-13T09:00:00+00:00,sr:competitor:119248,sr:competitor:46391,sr:competitor:46391,2.0,0.0
sr:match:41061475,2023-05-20T14:25:00+00:00,sr:competitor:122366,sr:competitor:163504,sr:competitor:163504,2.0,0.0
sr:match:41061471,2023-05-18T19:00:00+00:00,sr:competitor:64580,sr:competitor:122366,sr:competitor:122366,2.0,0.0
sr:match:41061489,2023-05-16T21:40:00+00:00,sr:competitor:359602,sr:competitor:122366,sr:competitor:122366,2.0,0.0
sr:match:41061439,2023-05-15T17:00:00+00:00,sr:competitor:104847,sr:competitor:122366,sr:competitor:122366,2.0,0.0
sr:match:41061415,2023-05-13T16:35:00+00:00,sr:competitor:125006,sr:competitor:122366,sr:competitor:122366,2.0,0.0
sr:match:40788877,2023-05-04T18:00:00+00:00,sr:competitor:122366,sr:competitor:46391,sr:competitor:46391,2.0,1.0
sr:match:40788887,2023-05-02T21:10:00+00:00,sr:competitor:122366,sr:competitor:108565,sr:competitor:122366,0.0,2.0
sr:match:40788899,2023-05-01T18:00:00+00:00,sr:competitor:122366,sr:competitor:257721,sr:competitor:122366,1.0,2.0
sr:match:40788811,2023-04-29T18:00:00+00:00,sr:competitor:122366,sr:competitor:43748,sr:competitor:122366,1.0,2.0
sr:match:40600973,2023-04-23T14:00:00+00:00,sr:competitor:122366,sr:competitor:407573,sr:competitor:407573,2.0,0.0
sr:match:41061473,2023-05-21T15:35:00+00:00,sr:competitor:163504,sr:competitor:429603,sr:competitor:163504,0.0,2.0
sr:match:41061469,2023-05-20T11:00:00+00:00,sr:competitor:119248,sr:competitor:429603,sr:competitor:429603,2.0,1.0
sr:match:41061477,2023-05-17T11:00:00+00:00,sr:competitor:429603,sr:competitor:14882,sr:competitor:429603,1.0,2.0
sr:match:41061437,2023-05-16T09:00:00+00:00,sr:competitor:429603,sr:competitor:128552,sr:competitor:429603,1.0,2.0
sr:match:41061457,2023-05-14T10:35:00+00:00,sr:competitor:429603,sr:competitor:15434,sr:competitor:429603,0.0,2.0
sr:match:41061385,2023-05-12T17:05:00+00:00,sr:competitor:429603,sr:competitor:671637,sr:competitor:429603,0.0,2.0
sr:match:40788843,2023-04-30T19:45:00+00:00,sr:competitor:429603,sr:competitor:157456,sr:competitor:157456,2.0,1.0
sr:match:40788827,2023-04-28T17:35:00+00:00,sr:competitor:429603,sr:competitor:163480,sr:competitor:429603,1.0,2.0
sr:match:40601705,2023-04-23T11:30:00+00:00,sr:competitor:102339,sr:competitor:429603,sr:competitor:429603,2.0,1.0
sr:match:40601701,2023-04-22T11:30:00+00:00,sr:competitor:58221,sr:competitor:429603,sr:competitor:429603,2.0,0.0
sr:match:41061485,2023-05-16T14:40:00+00:00,sr:competitor:47975,sr:competitor:106755,sr:competitor:47975,1.0,2.0
sr:match:41061447,2023-05-15T11:45:00+00:00,sr:competitor:157456,sr:competitor:106755,sr:competitor:106755,2.0,0.0
sr:match:41061367,2023-05-13T09:30:00+00:00,sr:competitor:145130,sr:competitor:106755,sr:competitor:106755,2.0,0.0
sr:match:40788895,2023-05-02T09:00:00+00:00,sr:competitor:106755,sr:competitor:90080,sr:competitor:90080,2.0,0.0
sr:match:40788851,2023-04-30T10:45:00+00:00,sr:competitor:106755,sr:competitor:59281,sr:competitor:106755,0.0,2.0
sr:match:40788781,2023-04-28T11:00:00+00:00,sr:competitor:106755,sr:competitor:14548,sr:competitor:106755,0.0,2.0
sr:match:40601267,2023-04-23T12:00:00+00:00,sr:competitor:106755,sr:competitor:39234,sr:competitor:39234,2.0,1.0
sr:match:40601269,2023-04-22T12:00:00+00:00,sr:competitor:106755,sr:competitor:145130,sr:competitor:106755,0.0,2.0
sr:match:40601279,2023-04-21T11:45:00+00:00,sr:competitor:106755,sr:competitor:49172,sr:competitor:106755,0.0,2.0
sr:match:40601287,2023-04-20T13:00:00+00:00,sr:competitor:106755,sr:competitor:72248,sr:competitor:106755,0.0,2.0
sr:match:41061487,2023-05-16T14:25:00+00:00,sr:competitor:225050,sr:competitor:255595,sr:competitor:255595,2.0,1.0
sr:match:41061449,2023-05-14T18:30:00+00:00,sr:competitor:225050,sr:competitor:371436,sr:competitor:225050,1.0,2.0
sr:match:41061369,2023-05-12T09:00:00+00:00,sr:competitor:225050,sr:competitor:71280,sr:competitor:225050,0.0,2.0
sr:match:40600981,2023-04-21T10:00:00+00:00,sr:competitor:225050,sr:competitor:359602,sr:competitor:359602,,
sr:match:40600991,2023-04-20T09:00:00+00:00,sr:competitor:225050,sr:competitor:59281,sr:competitor:225050,1.0,2.0
sr:match:40601003,2023-04-19T10:20:00+00:00,sr:competitor:225050,sr:competitor:48599,sr:competitor:225050,0.0,2.0
sr:match:40505663,2023-04-15T16:10:00+00:00,sr:competitor:429603,sr:competitor:225050,sr:competitor:429603,1.0,2.0
sr:match:40505669,2023-04-14T14:35:00+00:00,sr:competitor:225050,sr:competitor:359602,sr:competitor:225050,0.0,2.0
sr:match:40505683,2023-04-13T09:00:00+00:00,sr:competitor:225050,sr:competitor:158896,sr:competitor:225050,1.0,2.0
sr:match:40505657,2023-04-12T11:35:00+00:00,sr:competitor:225050,sr:competitor:48599,sr:competitor:225050,,
sr:match:41261715,2023-05-25T11:00:00+00:00,sr:competitor:136042,sr:competitor:89320,sr:competitor:136042,0.0,2.0
sr:match:41261723,2023-05-24T12:25:00+00:00,sr:competitor:136042,sr:competitor:42379,sr:competitor:136042,1.0,2.0
sr:match:41061425,2023-05-14T11:25:00+00:00,sr:competitor:136042,sr:competitor:47975,sr:competitor:47975,2.0,0.0
sr:match:40788885,2023-05-02T16:25:00+00:00,sr:competitor:75813,sr:competitor:136042,sr:competitor:75813,1.0,2.0
sr:match:40788897,2023-05-01T16:35:00+00:00,sr:competitor:64570,sr:competitor:136042,sr:competitor:136042,2.0,0.0
sr:match:40788809,2023-04-29T14:20:00+00:00,sr:competitor:58221,sr:competitor:136042,sr:competitor:136042,2.0,0.0
sr:match:40601707,2023-04-22T13:05:00+00:00,sr:competitor:136042,sr:competitor:102339,sr:competitor:102339,2.0,0.0
sr:match:40601703,2023-04-21T14:50:00+00:00,sr:competitor:136042,sr:competitor:43748,sr:competitor:136042,0.0,2.0
sr:match:40601711,2023-04-20T13:20:00+00:00,sr:competitor:136042,sr:competitor:47770,sr:competitor:136042,1.0,2.0
sr:match:40505661,2023-04-15T11:55:00+00:00,sr:competitor:136042,sr:competitor:106755,sr:competitor:106755,2.0,1.0
sr:match:41261785,2023-05-25T16:00:00+00:00,sr:competitor:671637,sr:competitor:195800,sr:competitor:671637,,
sr:match:41261771,2023-05-24T16:00:00+00:00,sr:competitor:371448,sr:competitor:195800,sr:competitor:195800,2.0,0.0
sr:match:41061391,2023-05-12T09:00:00+00:00,sr:competitor:128552,sr:competitor:195800,sr:competitor:128552,1.0,2.0
sr:match:40788825,2023-04-29T11:35:00+00:00,sr:competitor:39234,sr:competitor:195800,sr:competitor:39234,1.0,2.0
sr:match:40084511,2023-03-27T18:50:00+00:00,sr:competitor:255595,sr:competitor:195800,sr:competitor:255595,0.0,2.0
sr:match:40084423,2023-03-25T18:15:00+00:00,sr:competitor:47603,sr:competitor:195800,sr:competitor:195800,2.0,0.0
sr:match:39752213,2023-03-17T01:20:00+00:00,sr:competitor:195800,sr:competitor:407573,sr:competitor:407573,2.0,0.0
sr:match:39752235,2023-03-15T03:40:00+00:00,sr:competitor:195800,sr:competitor:138546,sr:competitor:195800,1.0,2.0
sr:match:39752191,2023-03-13T18:00:00+00:00,sr:competitor:195800,sr:competitor:255595,sr:competitor:195800,0.0,2.0
sr:match:39752121,2023-03-11T19:00:00+00:00,sr:competitor:195800,sr:competitor:77223,sr:competitor:195800,0.0,2.0
sr:match:41061375,2023-05-12T13:25:00+00:00,sr:competitor:67154,sr:competitor:90080,sr:competitor:67154,1.0,2.0
sr:match:40788873,2023-05-03T14:00:00+00:00,sr:competitor:90080,sr:competitor:407573,sr:competitor:407573,2.0,0.0
sr:match:40788895,2023-05-02T09:00:00+00:00,sr:competitor:106755,sr:competitor:90080,sr:competitor:90080,2.0,0.0
sr:match:40788861,2023-04-30T09:00:00+00:00,sr:competitor:16720,sr:competitor:90080,sr:competitor:90080,2.0,1.0
sr:match:40788787,2023-04-28T12:35:00+00:00,sr:competitor:47603,sr:competitor:90080,sr:competitor:90080,2.0,1.0
sr:match:40600987,2023-04-20T14:20:00+00:00,sr:competitor:90080,sr:competitor:16375,sr:competitor:16375,2.0,0.0
sr:match:40601011,2023-04-19T13:25:00+00:00,sr:competitor:90080,sr:competitor:89632,sr:competitor:90080,0.0,2.0
sr:match:40505677,2023-04-13T11:00:00+00:00,sr:competitor:90080,sr:competitor:106755,sr:competitor:106755,2.0,0.0
sr:match:40505699,2023-04-12T11:45:00+00:00,sr:competitor:90080,sr:competitor:89320,sr:competitor:90080,0.0,2.0
sr:match:40535473,2023-04-11T11:30:00+00:00,sr:competitor:90080,sr:competitor:157456,sr:competitor:90080,0.0,2.0
sr:match:41061445,2023-05-15T15:40:00+00:00,sr:competitor:101101,sr:competitor:359602,sr:competitor:359602,2.0,1.0
sr:match:41061409,2023-05-13T16:10:00+00:00,sr:competitor:101101,sr:competitor:127208,sr:competitor:101101,1.0,2.0
sr:match:40788847,2023-05-01T12:10:00+00:00,sr:competitor:101101,sr:competitor:73987,sr:competitor:73987,2.0,0.0
sr:match:40788819,2023-04-29T14:25:00+00:00,sr:competitor:101101,sr:competitor:169496,sr:competitor:101101,0.0,2.0
sr:match:40601019,2023-04-18T14:45:00+00:00,sr:competitor:101101,sr:competitor:167370,sr:competitor:167370,2.0,1.0
sr:match:40535465,2023-04-11T09:00:00+00:00,sr:competitor:101101,sr:competitor:339377,,,
sr:match:40344021,2023-04-10T00:00:00+00:00,sr:competitor:169496,sr:competitor:101101,sr:competitor:101101,2.0,0.0
sr:match:40344003,2023-04-09T18:00:00+00:00,sr:competitor:104967,sr:competitor:101101,sr:competitor:101101,2.0,0.0
sr:match:40344011,2023-04-08T20:30:00+00:00,sr:competitor:39726,sr:competitor:101101,sr:competitor:101101,2.0,0.0
sr:match:40344025,2023-04-08T16:35:00+00:00,sr:competitor:38493,sr:competitor:101101,sr:competitor:101101,2.0,0.0
sr:match:41061423,2023-05-13T14:35:00+00:00,sr:competitor:234048,sr:competitor:158896,sr:competitor:234048,0.0,2.0
sr:match:40788853,2023-04-30T17:05:00+00:00,sr:competitor:64580,sr:competitor:158896,sr:competitor:64580,0.0,2.0
sr:match:40788833,2023-04-28T16:45:00+00:00,sr:competitor:14414,sr:competitor:158896,sr:competitor:158896,2.0,1.0
sr:match:40505683,2023-04-13T09:00:00+00:00,sr:competitor:225050,sr:competitor:158896,sr:competitor:225050,1.0,2.0
sr:match:40505659,2023-04-11T14:55:00+00:00,sr:competitor:352776,sr:competitor:158896,sr:competitor:158896,2.0,1.0
sr:match:40535491,2023-04-09T15:15:00+00:00,sr:competitor:97231,sr:competitor:158896,sr:competitor:158896,2.0,1.0
sr:match:40344365,2023-04-06T16:00:00+00:00,sr:competitor:158896,sr:competitor:108565,sr:competitor:108565,2.0,1.0
sr:match:40084455,2023-03-27T20:55:00+00:00,sr:competitor:15894,sr:competitor:158896,sr:competitor:15894,0.0,2.0
sr:match:40084439,2023-03-25T21:15:00+00:00,sr:competitor:71280,sr:competitor:158896,sr:competitor:158896,2.0,1.0
sr:match:39752201,2023-03-13T18:00:00+00:00,sr:competitor:138546,sr:competitor:158896,sr:competitor:138546,1.0,2.0
sr:match:41261783,2023-05-25T11:45:00+00:00,sr:competitor:95935,sr:competitor:257721,sr:competitor:95935,1.0,2.0
sr:match:41261791,2023-05-24T12:30:00+00:00,sr:competitor:95935,sr:competitor:25838,sr:competitor:95935,0.0,2.0
sr:match:41061431,2023-05-16T09:00:00+00:00,sr:competitor:95935,sr:competitor:14882,sr:competitor:14882,2.0,0.0
sr:match:41061405,2023-05-14T16:20:00+00:00,sr:competitor:95935,sr:competitor:47770,sr:competitor:95935,0.0,2.0
sr:match:41061393,2023-05-12T09:00:00+00:00,sr:competitor:95935,sr:competitor:88992,sr:competitor:95935,0.0,2.0
sr:match:40788903,2023-05-01T19:00:00+00:00,sr:competitor:95935,sr:competitor:75813,sr:competitor:75813,2.0,1.0
sr:match:40788867,2023-04-29T16:20:00+00:00,sr:competitor:95935,sr:competitor:157302,sr:competitor:95935,0.0,2.0
sr:match:40600985,2023-04-20T11:55:00+00:00,sr:competitor:359602,sr:competitor:95935,sr:competitor:359602,1.0,2.0
sr:match:40601009,2023-04-19T12:05:00+00:00,sr:competitor:218538,sr:competitor:95935,sr:competitor:95935,2.0,0.0
sr:match:40535481,2023-04-10T09:00:00+00:00,sr:competitor:255595,sr:competitor:95935,sr:competitor:255595,0.0,2.0
sr:match:38567075,2023-01-18T03:40:00+00:00,sr:competitor:63438,sr:competitor:14486,sr:competitor:63438,0.0,3.0
sr:match:38587013,2023-01-16T03:35:00+00:00,sr:competitor:352776,sr:competitor:14486,sr:competitor:14486,3.0,1.0
sr:match:37690021,2023-01-02T08:00:00+00:00,sr:competitor:62490,sr:competitor:14486,,,
sr:match:38286899,2023-01-02T08:00:00+00:00,sr:competitor:214182,sr:competitor:14486,sr:competitor:214182,1.0,2.0
sr:match:37689653,2022-12-31T04:30:00+00:00,sr:competitor:95935,sr:competitor:14486,sr:competitor:95935,1.0,2.0
sr:match:37494955,2022-11-17T13:00:00+00:00,sr:competitor:119248,sr:competitor:14486,sr:competitor:14486,2.0,0.0
sr:match:37438447,2022-11-15T13:00:00+00:00,sr:competitor:195800,sr:competitor:14486,sr:competitor:195800,0.0,2.0
sr:match:37367673,2022-11-13T20:00:00+00:00,sr:competitor:136042,sr:competitor:14486,sr:competitor:136042,0.0,2.0
sr:match:36982541,2022-11-02T19:50:00+00:00,sr:competitor:14486,sr:competitor:138546,sr:competitor:138546,2.0,1.0
sr:match:35582495,2022-09-05T18:15:00+00:00,sr:competitor:14486,sr:competitor:101101,sr:competitor:101101,3.0,1.0
sr:match:41061471,2023-05-18T19:00:00+00:00,sr:competitor:64580,sr:competitor:122366,sr:competitor:122366,2.0,0.0
sr:match:41061479,2023-05-16T19:50:00+00:00,sr:competitor:254383,sr:competitor:64580,sr:competitor:64580,2.0,1.0
sr:match:41061443,2023-05-15T09:00:00+00:00,sr:competitor:51141,sr:competitor:64580,sr:competitor:64580,2.0,0.0
sr:match:41061407,2023-05-13T10:45:00+00:00,sr:competitor:47603,sr:competitor:64580,sr:competitor:64580,2.0,1.0
sr:match:40788801,2023-05-05T14:00:00+00:00,sr:competitor:64580,sr:competitor:407573,sr:competitor:407573,2.0,0.0
sr:match:40788879,2023-05-03T19:25:00+00:00,sr:competitor:64580,sr:competitor:127208,sr:competitor:64580,0.0,2.0
sr:match:40788883,2023-05-02T12:35:00+00:00,sr:competitor:157456,sr:competitor:64580,sr:competitor:64580,2.0,1.0
sr:match:40788853,2023-04-30T17:05:00+00:00,sr:competitor:64580,sr:competitor:158896,sr:competitor:64580,0.0,2.0
sr:match:40788839,2023-04-28T15:00:00+00:00,sr:competitor:64580,sr:competitor:223874,sr:competitor:64580,0.0,2.0
sr:match:40601283,2023-04-19T09:00:00+00:00,sr:competitor:64580,sr:competitor:97231,sr:competitor:97231,2.0,1.0
sr:match:41261787,2023-05-25T13:55:00+00:00,sr:competitor:294300,sr:competitor:138546,sr:competitor:294300,0.0,2.0
sr:match:41261797,2023-05-23T16:25:00+00:00,sr:competitor:67154,sr:competitor:138546,sr:competitor:138546,2.0,1.0
sr:match:41061377,2023-05-12T15:05:00+00:00,sr:competitor:138546,sr:competitor:64570,sr:competitor:64570,2.0,1.0
sr:match:40896159,2023-05-07T13:00:00+00:00,sr:competitor:15126,sr:competitor:138546,sr:competitor:15126,1.0,2.0
sr:match:40896157,2023-05-06T12:00:00+00:00,sr:competitor:25838,sr:competitor:138546,sr:competitor:138546,2.0,0.0
sr:match:40896163,2023-05-05T11:05:00+00:00,sr:competitor:212004,sr:competitor:138546,sr:competitor:138546,2.0,0.0
sr:match:40896149,2023-05-04T13:00:00+00:00,sr:competitor:141882,sr:competitor:138546,sr:competitor:138546,2.0,0.0
sr:match:40788817,2023-04-29T10:00:00+00:00,sr:competitor:124930,sr:competitor:138546,sr:competitor:124930,0.0,2.0
sr:match:40344005,2023-04-08T18:00:00+00:00,sr:competitor:138546,sr:competitor:47975,sr:competitor:47975,2.0,0.0
sr:match:40084503,2023-03-28T19:25:00+00:00,sr:competitor:138546,sr:competitor:407573,sr:competitor:407573,2.0,0.0
sr:match:41061489,2023-05-16T21:40:00+00:00,sr:competitor:359602,sr:competitor:122366,sr:competitor:122366,2.0,0.0
sr:match:41061445,2023-05-15T15:40:00+00:00,sr:competitor:101101,sr:competitor:359602,sr:competitor:359602,2.0,1.0
sr:match:41061419,2023-05-14T12:30:00+00:00,sr:competitor:505550,sr:competitor:359602,sr:competitor:359602,2.0,0.0
sr:match:40788835,2023-04-28T10:40:00+00:00,sr:competitor:359602,sr:competitor:47975,sr:competitor:47975,2.0,0.0
sr:match:40600975,2023-04-22T11:30:00+00:00,sr:competitor:122366,sr:competitor:359602,sr:competitor:122366,1.0,2.0
sr:match:40600981,2023-04-21T10:00:00+00:00,sr:competitor:225050,sr:competitor:359602,sr:competitor:359602,,
sr:match:40600985,2023-04-20T11:55:00+00:00,sr:competitor:359602,sr:competitor:95935,sr:competitor:359602,1.0,2.0
sr:match:40601015,2023-04-19T15:35:00+00:00,sr:competitor:359602,sr:competitor:39726,sr:competitor:359602,0.0,2.0
sr:match:40505669,2023-04-14T14:35:00+00:00,sr:competitor:225050,sr:competitor:359602,sr:competitor:225050,0.0,2.0
sr:match:40505685,2023-04-13T13:40:00+00:00,sr:competitor:359602,sr:competitor:14882,sr:competitor:359602,1.0,2.0
sr:match:41061465,2023-05-12T10:30:00+00:00,sr:competitor:47770,sr:competitor:214182,sr:competitor:47770,0.0,2.0
sr:match:40788901,2023-05-01T11:00:00+00:00,sr:competitor:60502,sr:competitor:214182,sr:competitor:60502,1.0,2.0
sr:match:40788865,2023-04-29T12:45:00+00:00,sr:competitor:44549,sr:competitor:214182,sr:competitor:214182,2.0,0.0
sr:match:40600971,2023-04-21T11:00:00+00:00,sr:competitor:122366,sr:competitor:214182,sr:competitor:122366,0.0,2.0
sr:match:40600989,2023-04-20T09:00:00+00:00,sr:competitor:23581,sr:competitor:214182,sr:competitor:214182,,
sr:match:40601001,2023-04-19T10:40:00+00:00,sr:competitor:371436,sr:competitor:214182,sr:competitor:214182,2.0,0.0
sr:match:40505705,2023-04-12T09:00:00+00:00,sr:competitor:46391,sr:competitor:214182,sr:competitor:46391,0.0,2.0
sr:match:40535471,2023-04-10T13:30:00+00:00,sr:competitor:15126,sr:competitor:214182,sr:competitor:214182,2.0,0.0
sr:match:40084431,2023-03-25T17:20:00+00:00,sr:competitor:90798,sr:competitor:214182,sr:competitor:90798,1.0,2.0
sr:match:39752113,2023-03-11T21:20:00+00:00,sr:competitor:214182,sr:competitor:47770,sr:competitor:47770,2.0,0.0
sr:match:40505687,2023-04-13T14:30:00+00:00,sr:competitor:429603,sr:competitor:112783,sr:competitor:429603,,
sr:match:40505713,2023-04-12T15:10:00+00:00,sr:competitor:112783,sr:competitor:255595,sr:competitor:112783,1.0,2.0
sr:match:40535479,2023-04-10T11:45:00+00:00,sr:competitor:112783,sr:competitor:269521,sr:competitor:112783,0.0,2.0
sr:match:40084437,2023-03-25T17:00:00+00:00,sr:competitor:112783,sr:competitor:63438,sr:competitor:63438,2.0,0.0
sr:match:39917869,2023-03-18T20:05:00+00:00,sr:competitor:371436,sr:competitor:112783,sr:competitor:371436,1.0,2.0
sr:match:39917855,2023-03-17T21:35:00+00:00,sr:competitor:124656,sr:competitor:112783,sr:competitor:112783,2.0,0.0
sr:match:40102757,2023-03-16T22:00:00+00:00,sr:competitor:472975,sr:competitor:112783,sr:competitor:112783,2.0,0.0
sr:match:40001425,2023-03-16T20:55:00+00:00,sr:competitor:89320,sr:competitor:112783,,,
sr:match:39752153,2023-03-11T02:00:00+00:00,sr:competitor:48632,sr:competitor:112783,sr:competitor:48632,1.0,2.0
sr:match:39583455,2023-03-03T03:55:00+00:00,sr:competitor:429603,sr:competitor:112783,sr:competitor:429603,,
sr:match:40788783,2023-04-28T10:15:00+00:00,sr:competitor:62404,sr:competitor:40800,,,
sr:match:39752129,2023-03-11T21:30:00+00:00,sr:competitor:40800,sr:competitor:15126,,,
sr:match:39295239,2023-02-13T12:00:00+00:00,sr:competitor:40800,sr:competitor:14414,sr:competitor:14414,2.0,1.0
sr:match:38567161,2023-01-19T07:35:00+00:00,sr:competitor:94485,sr:competitor:40800,sr:competitor:94485,2.0,3.0
sr:match:38586947,2023-01-17T01:25:00+00:00,sr:competitor:73987,sr:competitor:40800,sr:competitor:40800,3.0,0.0
sr:match:38433259,2023-01-11T04:05:00+00:00,sr:competitor:40800,sr:competitor:97647,sr:competitor:97647,2.0,1.0
sr:match:38285169,2023-01-03T06:45:00+00:00,sr:competitor:39726,sr:competitor:40800,,,
sr:match:37690039,2023-01-03T06:45:00+00:00,sr:competitor:214182,sr:competitor:40800,,,
sr:match:37689659,2023-01-01T08:00:00+00:00,sr:competitor:16375,sr:competitor:40800,,,
sr:match:37657343,2022-11-23T17:20:00+00:00,sr:competitor:40800,sr:competitor:15387,sr:competitor:15387,2.0,1.0
sr:match:38311951,2023-01-05T10:05:00+00:00,sr:competitor:122368,sr:competitor:15387,sr:competitor:122368,,
sr:match:38311967,2023-01-04T12:45:00+00:00,sr:competitor:51141,sr:competitor:15387,sr:competitor:15387,2.0,1.0
sr:match:37687491,2022-11-25T17:00:00+00:00,sr:competitor:15387,sr:competitor:214182,sr:competitor:214182,2.0,0.0
sr:match:37657343,2022-11-23T17:20:00+00:00,sr:competitor:40800,sr:competitor:15387,sr:competitor:15387,2.0,1.0
sr:match:37041261,2022-10-31T13:05:00+00:00,sr:competitor:359602,sr:competitor:15387,sr:competitor:359602,0.0,2.0
sr:match:36917845,2022-10-24T20:15:00+00:00,sr:competitor:15387,sr:competitor:63606,sr:competitor:63606,2.0,1.0
sr:match:36333055,2022-10-06T06:00:00+00:00,sr:competitor:90080,sr:competitor:15387,sr:competitor:90080,1.0,2.0
sr:match:36400755,2022-10-05T06:20:00+00:00,sr:competitor:62404,sr:competitor:15387,sr:competitor:15387,2.0,1.0
sr:match:36221233,2022-10-02T15:30:00+00:00,sr:competitor:15387,sr:competitor:14882,sr:competitor:14882,2.0,0.0
sr:match:36221231,2022-10-01T18:20:00+00:00,sr:competitor:15387,sr:competitor:62790,sr:competitor:15387,0.0,2.0
